0.7977031783	ibd
0.7977029696	wat
0.7976830855	irfs
0.7976246113	sat1
0.7976246113	phkg2
0.7975781826	dream
0.7974588651	sls
0.7974576283	y14
0.7974045613	grb2
0.7973715056	cyp26
0.7973715056	iiialpha
0.7973715056	ef3
0.7973715056	iialpha
0.7973715056	galnt3
0.7972784784	egta
0.7972578878	phax
0.7972578878	jmy
0.7972577621	or1a1
0.7972577621	nsun4
0.7972577621	cd99
0.7972577621	sur2a
0.7972577621	dph2
0.7972577621	tlr21
0.7972577621	sap18
0.7972577621	flk2
0.7972577621	g13
0.7972557556	rbx1
0.7972537301	t7
0.7972191333	xt2
0.7972191333	ddr2
0.7972191333	mct8
0.7972170757	rab39
0.7972170757	dock10
0.7972170757	task1
0.7972170757	lgi4
0.7972170757	sa2
0.7972170757	fbxl7
0.7972170757	ptpn3
0.7972170757	arap1
0.7972170757	cezanne
0.7972170757	rhogdi1
0.7972170757	pex6p
0.7972170757	cis3
0.7972170757	uhrf2
0.7972170757	dvc1
0.7972170757	fwd1
0.7972170757	sgt1
0.7972170757	nsd2
0.7971710093	st2
0.7971484170	hsl
0.7970720572	ikk2
0.7970720572	card9
0.7970720572	nup98
0.7970686322	chlamydomonas
0.7969922296	dpm3
0.7969922296	syncam
0.7969922296	mbd2
0.7969922296	prdm9
0.7969896231	um
0.7969896231	ido
0.7969896231	reh
0.7969896231	mdncf
0.7969896231	rdv
0.7969562753	dcd
0.7969195774	pex13p
0.7969195774	cd25
0.7969195774	cd9
0.7968372567	ild
0.7968372567	rpi
0.7968372567	dse
0.7968372567	parn
0.7968372567	rlh
0.7968371489	cdk
0.7968013255	ch1
0.7967939394	asian
0.7967680624	mek2
0.7967613118	oat
0.7967139271	naes
0.7967139271	scpx
0.7966778769	akt
0.7966406956	vsv
0.7966041768	sh2
0.7965496354	crls
0.7964666200	arl7
0.7964328893	cd3
0.7964268636	fkbp12
0.7964064165	rgcs
0.7964032110	tc10
0.7963386392	t790m
0.7963386392	slc34a2
0.7963386392	cd2ap
0.7963096669	ltbp
0.7962610476	hr
0.7962493456	nr2b
0.7961707472	xscid
0.7961579394	tfiid
0.7961293688	sprouty
0.7960896331	p2
0.7960516473	bcdx2
0.7960516473	tarps
0.7960466647	atpases
0.7960106683	lrrc8a
0.7960106683	spg5
0.7960106683	tfr2
0.7960106683	ramp4
0.7960106683	hpse2
0.7960106683	prxs
0.7959713673	vn
0.7959270682	dhap
0.7958640432	bmps
0.7958526492	vav2
0.7958108648	sult
0.7957967273	cdc6
0.7957653563	mic13
0.7957653563	arhgap25
0.7957653563	arhgap18
0.7957653563	atg37
0.7957653563	sapm
0.7957653563	staf
0.7957653563	dec1
0.7957653563	c5l2
0.7957653563	xab2
0.7957653563	dril1
0.7957653563	nkx3.2
0.7957653563	rpa2
0.7957653563	sds3
0.7957653563	hbn
0.7957653563	mth3
0.7957653563	alg14
0.7957653563	glcnac6st
0.7957653563	ndufa4
0.7957653563	wwp1
0.7957653563	kras4b
0.7957653563	mcm10
0.7957653563	porb
0.7957334936	crfr1
0.7957334936	agpat2
0.7957334936	hsatg4b
0.7957334936	xfz7
0.7957212341	cer
0.7957094815	lgr4
0.7957094815	a375
0.7957094815	wnt11
0.7957094815	c2a
0.7957094815	asna1
0.7957094815	ift27
0.7957094815	wdr12
0.7957094815	u12
0.7957094815	r1141x
0.7957094815	corest
0.7956649583	dpp
0.7956463232	slimb
0.7956342560	gspt
0.7956196412	socs2
0.7956196412	acots
0.7956196412	drfs
0.7956196412	tfs
0.7956196412	hscs
0.7955898117	kit
0.7955890947	hcp
0.7955331267	pgj
0.7955163590	bmi1
0.7954906670	gcn2
0.7954532863	vm
0.7954191156	iie
0.7954191156	gabarap
0.7953444840	baffr
0.7953444840	etar
0.7953444840	hoscn
0.7953444840	fpgs
0.7953444840	ard
0.7953444840	viaat
0.7953243329	efv
0.7953243329	ndst
0.7953243329	xpac
0.7953243329	bv
0.7953243329	prpk
0.7952959061	crispr
0.7952823402	paks
0.7952323910	sce
0.7951331706	duffy
0.7950969672	ro52
0.7950726627	fgfs
0.7950653363	iid
0.7950442898	d3
0.7949434194	caa
0.7948844907	grp78
0.7948771254	dff40
0.7948342236	cd32
0.7948342236	pp1c
0.7947839104	ma
0.7947365443	ranbp2
0.7947041735	a4
0.7946917366	mrck
0.7946539933	iscs
0.7946474261	icat
0.7946167629	sam50
0.7945854734	cooh
0.7945165915	gpcrs
0.7944930480	trk
0.7944480080	aqp11
0.7944480080	ces3
0.7944480080	bbf2h7
0.7944480080	p34h
0.7944299772	i:c
0.7943810557	elovl7
0.7943810557	tl1a
0.7943810557	roralpha
0.7943810557	brd7
0.7943810557	mutlα
0.7943810557	nem1p
0.7943810557	rhnull
0.7943810557	nox5
0.7943810557	turc
0.7943810557	bapx1
0.7943810557	pou3f1
0.7943810557	k18
0.7943810557	aee788
0.7943810557	miro1
0.7943810557	trnt1
0.7943810557	cys326
0.7943810557	lec35
0.7943810557	large2
0.7943810557	cyp3a43
0.7943810557	ubch6
0.7943799980	caucasian
0.7943187152	abeta
0.7942315001	pnmt
0.7942293493	ostalpha
0.7942205497	ing4
0.7942205497	nb2
0.7942205497	ikki
0.7942205497	cd91
0.7942205497	spred1
0.7942205497	kremen
0.7942205497	ets1
0.7942205497	lef1
0.7942205497	rasgrp1
0.7942205497	pdgfrβ
0.7942205497	jmjd2a
0.7942205497	mic26
0.7942205497	sirt4
0.7942205497	tmem129
0.7942205497	oas1
0.7942205497	sv2a
0.7942205497	cr16
0.7942205497	srebp1
0.7942205497	tnrc6b
0.7942039917	pd98059
0.7941986156	ndk
0.7941534919	adohcy
0.7941108285	v12
0.7941041749	eet
0.7940611384	nur77
0.7940288259	gi3
0.7939720938	pi3p
0.7939448574	slco2a1
0.7939448574	slc6a14
0.7939448574	btg1
0.7939448574	fcεri
0.7939149820	fc
0.7938915915	rtks
0.7937541544	ngs
0.7937431998	na
0.7936415915	v600e
0.7936008891	hxm
0.7935905523	ncl
0.7935844084	w402x
0.7935844084	emr2
0.7935844084	gfralpha1
0.7935844084	dp110
0.7935844084	cysm
0.7935844084	pofut2
0.7935844084	c3ar
0.7935622094	hmtase
0.7935622094	pdgfrs
0.7935502601	tcn
0.7935264565	b12
0.7934730103	pac
0.7934384745	ntpase
0.7934024298	txa
0.7933158363	gltp
0.7932721471	tlrs
0.7932658420	rev
0.7932455388	ptpn11
0.7932455388	mts1
0.7932455388	ap26113
0.7932110451	cxc
0.7932108434	rgs4
0.7931780109	fpv
0.7931780109	ogc
0.7931592161	ube2t
0.7929999937	mtr
0.7929985857	gi1
0.7929891218	bir2
0.7929617298	lsm
0.7929550649	pea
0.7929267782	elk
0.7928303230	miics
0.7928199387	wave
0.7927594806	syk
0.7927258303	caat
0.7927195447	ptdser
0.7926711059	hct
0.7926499819	moco
0.7926499819	scov
0.7925841182	rnase
0.7925441449	hss
0.7925441449	hbc
0.7925441449	fac
0.7925441449	gfat
0.7925441449	gnpda
0.7925239059	mt
0.7923524652	ixn
0.7923524652	naglu
0.7923524652	lpg
0.7923524652	dhapat
0.7923524652	gps
0.7922716950	rags
0.7922203438	g2
0.7922184142	snf2h
0.7922184142	a2780
0.7922184142	ctc1
0.7922184142	cd86
0.7921277961	nsre
0.7921277961	igif
0.7921277961	afar
0.7921277961	ufh
0.7921277961	ucb
0.7921174895	lcn2
0.7921174895	phlp
0.7920496923	mgatp
0.7920496354	icls
0.7920440951	sin3
0.7920440951	huh7
0.7920292912	slc24a4
0.7920292912	pi4p
0.7920002821	nat8l
0.7920002821	s100b
0.7919984829	nap57
0.7919984829	t24
0.7919984829	sema
0.7919984829	abcc9
0.7919462504	ubc13
0.7919445146	si
0.7918952091	tgt
0.7918701672	aldh3a1
0.7918701672	mecbl
0.7917501611	cdk6
0.7916655084	fyn
0.7916613552	rrm
0.7916613552	llo
0.7915974412	tax
0.7915813128	wee1hu
0.7915635741	star
0.7915622267	hsc
0.7915220837	cdc53
0.7915113671	eis
0.7914258776	cmk
0.7913954515	armadillo
0.7913834247	groucho
0.7912950167	tgif
0.7912950167	dtr
0.7912852479	tca
0.7912266877	pgs
0.7912126232	ect
0.7911984806	amsh
0.7911521134	q61l
0.7911355066	pus1p
0.7911307795	pde6
0.7911307795	e1s
0.7910972668	hspgs
0.7910972668	ser36
0.7910972668	gbms
0.7910972668	ptpase
0.7910458402	h2b
0.7909036241	s3
0.7908847878	nicd
0.7908847878	icm
0.7908395829	sbf
0.7908101962	lxres
0.7908101962	fgly
0.7906323578	mib
0.7906257724	wls
0.7905240268	sec1
0.7904981372	pmm1
0.7904948475	gm3
0.7904671178	pgc
0.7903781901	sgs
0.7903781901	ecds
0.7902667137	iqgap1
0.7901373588	pellino
0.7901131646	gal
0.7901023365	vgf
0.7900127845	biochem
0.7899542955	dec
0.7899060270	fxa
0.7899060270	cd39l1
0.7899060270	bccs
0.7899060270	smurfs
0.7899060270	elk1
0.7899060270	aldh3a2
0.7899060270	s1p1
0.7899060270	thr172
0.7898349187	kiaa1530
0.7898349187	fut8
0.7898349187	alas1
0.7898349187	t2dm
0.7898305808	adamts
0.7897896094	ls
0.7897896094	scap
0.7897581702	leiden
0.7897472753	ams
0.7897232283	skip
0.7896973042	erbin
0.7896969495	acf
0.7896969495	pnt
0.7896969495	gcap
0.7896969495	tcii
0.7896067757	nrif
0.7895840924	tps
0.7895113027	dl
0.7894777242	cga
0.7894393537	t670i
0.7894308333	dzip1
0.7893080529	mig12
0.7893080529	qge031
0.7893080529	cip29
0.7893080529	nl4
0.7893080529	int3
0.7893080529	mulv
0.7893080529	pax6
0.7893080529	l4
0.7893080529	agpat5
0.7893080529	hr1
0.7893080529	cdgap
0.7893080529	isca1
0.7893080529	cyp26c1
0.7892680624	mcm2
0.7892315539	dcp2
0.7892315539	smc3
0.7891353418	trim
0.7891352033	phgpx
0.7891125648	pat
0.7891125648	msg
0.7891059704	gd
0.7890234482	trappi
0.7890234482	casp
0.7890234482	wipi
0.7890043281	mra
0.7890043281	opm
0.7889929836	md
0.7889920577	m1
0.7889224423	znrf3
0.7889224423	tbc1d15
0.7889224423	mettl1
0.7889224423	pa63
0.7889224423	aldh7a1
0.7889224423	fuz
0.7889224423	plcdelta4
0.7889224423	nceh1
0.7889224423	metap
0.7889224423	irp2
0.7888483202	arh3
0.7888483202	ftis
0.7888483202	napes
0.7888308169	japan
0.7888169726	natl
0.7888169726	proc
0.7887176090	yki
0.7886364323	serca2
0.7886364323	chp1
0.7886334636	lpcat1
0.7885856138	cv
0.7885481481	sw480
0.7885481481	c20
0.7884714177	cdc5
0.7884173505	lncap
0.7884034669	mort1
0.7884034669	spt4
0.7884034669	ire1alpha
0.7884034669	ser7
0.7884034669	id2
0.7883998631	t1
0.7883198190	brs
0.7883018922	gs15
0.7883018922	dlc3
0.7883018922	arhgap15
0.7883018922	ugt1a4
0.7883018922	s100a15
0.7883018922	bet1p
0.7883018922	cho1
0.7883018922	galphai
0.7883018922	frat2
0.7883018922	gcap1
0.7883018922	nrdp1
0.7883018922	gw572016
0.7883018922	muvb
0.7883018922	cdc45p
0.7883018922	t1r2
0.7883018922	nba1
0.7883018922	paf15
0.7883018922	nkp46
0.7883018922	arf3
0.7883018922	pipkigamma661
0.7883018922	lats2
0.7883018922	trem2
0.7883018922	gpr7
0.7882249740	sh
0.7881748698	italian
0.7880826072	ptpn4
0.7880826072	mshb
0.7880408254	tyrp1
0.7879102414	keap1
0.7878209013	mrx
0.7878139052	tmem16b
0.7878139052	kcne1
0.7878139052	gemin4
0.7878139052	nir2
0.7878139052	blys
0.7878139052	nbc4
0.7878139052	ugt1a3
0.7878139052	cyp4f8
0.7878139052	azd2171
0.7878139052	f11
0.7878139052	k20
0.7878139052	met1
0.7878139052	hsp90b1
0.7878139052	tle1
0.7878139052	dfz2
0.7878139052	bt474
0.7878139052	set1
0.7878139052	atf1
0.7878139052	wnt3
0.7878139052	tin2
0.7876607998	mkl1
0.7876607998	pr3
0.7876137653	ff
0.7876095397	s259
0.7875670970	csx
0.7875337629	pig3
0.7874727309	wg
0.7874468044	british
0.7874258622	vap
0.7873265663	cmo
0.7872682144	akr
0.7872262198	plgf
0.7871775450	n17
0.7871692057	pdgfs
0.7871692057	sims
0.7871692057	tbetarii
0.7871371381	ares
0.7870922544	lpd
0.7870367217	xlmr
0.7870367217	nbf
0.7870182134	lim
0.7869931671	cd39l2
0.7869931671	sf2
0.7869471962	pbx
0.7869363167	adma
0.7869363167	fsrp
0.7869363167	sgt
0.7869363167	mmsdh
0.7869307229	pkd
0.7869296971	atrophin
0.7868872791	miro
0.7868832596	drg
0.7868702671	krox20
0.7868675466	msc
0.7868428423	khk
0.7868329185	glyr
0.7868329185	e3bp
0.7868168195	wdr68
0.7868168195	gadd45α
0.7868168195	par4
0.7868168195	adpla
0.7867814890	gab2
0.7867635608	arhgef39
0.7867635608	ggt1
0.7867635608	gpat3
0.7867572536	rhbg
0.7867474424	fhm
0.7867474424	hevec
0.7867474424	hhrh
0.7867474424	agk
0.7867193986	cpgs
0.7867193986	abcb1
0.7867193986	rhobtb2
0.7867130240	aqps
0.7866491370	rc
0.7866264043	vhs
0.7866264043	nae
0.7865544435	rsv
0.7865427820	stat4
0.7865273741	fviiia
0.7864939243	g3
0.7864040408	cdc25c
0.7863803223	met
0.7863693820	rad51
0.7863590275	c5ar
0.7863590275	dcytb
0.7863590275	limk2
0.7863590275	insl5
0.7863590275	g6pdh
0.7862224732	cd200
0.7862224732	slc1a1
0.7862224732	phf2
0.7862224732	ctf18
0.7862224732	edem3
0.7862224732	alg13
0.7862224732	k36
0.7862224732	il4
0.7862224732	ubn1
0.7862224732	rgl3
0.7862224732	tip49
0.7862224732	fcgammariii
0.7862224732	nrg4
0.7862224732	lcx
0.7862224732	ypt7
0.7862224732	ric1
0.7862224732	ubxn7
0.7862224732	isu1
0.7862224732	wrch1
0.7862224732	zip3
0.7862224732	iqgap3
0.7862224732	ramp1
0.7862224732	cav2.1
0.7862224732	timp2
0.7862224732	ugt2b15
0.7862191865	eto
0.7862082769	pgm
0.7861867702	wnt
0.7860602975	slc22a12
0.7860602975	klk7
0.7860024357	f691l
0.7859859327	etv6
0.7859288162	vps9
0.7858936379	facl4
0.7858936379	ntps
0.7858936379	ness
0.7858603931	cm
0.7858259154	ercc1
0.7857959126	cd11c
0.7857912676	diaph1
0.7857912676	chst6
0.7857805307	wnts
0.7857635421	ccvs
0.7856414524	mdm2
0.7856386151	miic
0.7856386151	ulk
0.7855909715	galbeta1
0.7855909715	l6
0.7855417975	disc
0.7855219114	bax
0.7854347536	hsd
0.7854196066	kcc1
0.7853836129	tpo
0.7853356809	iv
0.7853288346	nkcc2
0.7853277474	gait
0.7852856236	rna
0.7852652363	meth
0.7852325965	fabp
0.7852020158	ppase
0.7852020158	ornt1
0.7852020158	pymt
0.7852020158	dcr2
0.7852020158	lg3
0.7851990096	abl
0.7851842475	ptpa
0.7851646097	sec
0.7851496536	bh3
0.7851294551	ucn
0.7850555698	sin3a
0.7850555698	rad6
0.7850297000	g1269a
0.7849844742	tata
0.7849641338	stats
0.7848908357	nep1
0.7848684718	dbt
0.7848520177	hct116
0.7847736236	dg
0.7847656371	crma
0.7846092588	rifl
0.7846092588	kts
0.7845671749	tof
0.7845130812	h2o
0.7844521185	pebp2
0.7843929202	ndi
0.7843929202	pttg
0.7843929202	aav
0.7843929202	sbm
0.7843929202	mor
0.7843741630	rhogdiα
0.7843741630	mga1
0.7843741630	psg1
0.7843741630	tbc1d17
0.7843741630	orai3
0.7843741630	eaac1
0.7843741630	iptase
0.7843353058	greek
0.7842678796	ns2
0.7842465616	mvi
0.7842304254	costal2
0.7842272074	p4hs
0.7842272074	acbd6
0.7842272074	mtmr4
0.7842217380	pip3
0.7841076572	egfp
0.7839804769	g12
0.7839804769	raji
0.7839490189	johnson
0.7838915555	cbg
0.7838821072	pdk
0.7838806445	micu2
0.7837436931	nth
0.7837436931	nqo1
0.7837436931	pufas
0.7836435810	mdckii
0.7835968037	xpf
0.7835462175	ste20
0.7835269129	mmset
0.7835023476	c1
0.7834459219	mst2
0.7834284686	mus
0.7834118022	dredd
0.7833774356	dmbt1
0.7833179059	cd300
0.7833179059	slc34a3
0.7833179059	nkp30
0.7833179059	h9c2
0.7833179059	iibeta
0.7833179059	su5402
0.7833179059	atg3
0.7833179059	oatp8
0.7833126793	magp
0.7833041886	pgcs
0.7833041886	tetx
0.7832895760	hrb
0.7832651236	npcs
0.7831921609	ssao
0.7831921609	flcn
0.7831921609	hf
0.7831921609	osmr
0.7831921609	xo
0.7831816761	tif1beta
0.7831816761	sptlc3
0.7831816761	nuak1
0.7831816761	gfat2
0.7831816761	slap2
0.7831354703	nh3
0.7831135825	ank
0.7830697774	rhoa
0.7830487076	gap
0.7829825400	bcs
0.7829098749	dmp1
0.7829098749	polbeta
0.7829098749	ahcyl1
0.7829098749	tdag8
0.7827958963	u5
0.7827547851	dnmt3l
0.7827169458	oatp
0.7825063081	genet
0.7824070961	dickkopf
0.7823044511	nna1
0.7822071987	ppxy
0.7821883697	filgap
0.7821883697	necl2
0.7821883697	spink6
0.7821883697	fgf13
0.7821883697	nifu
0.7821883697	cd160
0.7821883697	sult2b1
0.7821883697	mcg10
0.7821880481	wire
0.7821880481	sgef
0.7821856014	dnmt
0.7821421174	his6
0.7821191068	mgf
0.7820519773	mus81
0.7820489903	notch2
0.7819546916	notch3
0.7819475334	ens
0.7819145048	wt
0.7819129405	pghs
0.7819027177	e.c
0.7819005924	wac
0.7819005924	npey
0.7818947750	orfs
0.7818173377	galphaq
0.7818137552	mut
0.7818041261	cd46
0.7818041261	gβγ
0.7818041261	insp6
0.7817707367	ccaat
0.7817252388	ragc
0.7817252388	nb4
0.7817252388	nek7
0.7817252388	ser5
0.7817252388	par6
0.7817252388	ink4
0.7817252388	cry1
0.7817146224	biophys
0.7816039408	sat
0.7815417779	mscs
0.7814699285	hsa
0.7814475344	h2a
0.7813776549	gaa
0.7813542791	cdc42
0.7813520040	dgla
0.7813520040	vkd
0.7813520040	acly
0.7813520040	hgo
0.7813520040	srk
0.7813520040	bsp
0.7813520040	llpl
0.7813520040	igfir
0.7812560220	san
0.7811574065	fmi
0.7811355682	purpose
0.7810751040	dna
0.7810500702	tjs
0.7809092940	ups
0.7808892930	rt
0.7808619728	karap
0.7807994813	fringe
0.7807849642	ift74
0.7807849642	gemin3
0.7807849642	slc29a3
0.7807849642	h3k9me1
0.7807849642	hey1
0.7807849642	tyr568
0.7807849642	snap50
0.7807849642	atp1a2
0.7807849642	lat2
0.7807849642	galphas
0.7807728213	scox
0.7807728213	ppbsf
0.7807728213	hbv
0.7807728213	ltip
0.7807728213	issd
0.7807728213	cse
0.7807728213	mfat
0.7807517160	tafs
0.7807517160	tfb2m
0.7807416501	slc2a11
0.7807370392	cav
0.7807366503	fit2
0.7807366503	hoxb4
0.7807366503	gα13
0.7807343948	og
0.7806896153	necap
0.7804578322	g1202r
0.7804141522	ebna
0.7804054091	slc7a9
0.7804054091	nek9
0.7804054091	pik3r1
0.7804054091	vamp8
0.7804054091	sec23p
0.7804054091	rft1
0.7804054091	trpa1
0.7804054091	dapper
0.7804054091	tnrc6a
0.7804054091	cyp2c8
0.7804054091	arhgef15
0.7804054091	pex16p
0.7804054091	ugt1a6
0.7804054091	epm2a
0.7804054091	nfu1
0.7804054091	syp
0.7802820607	ww
0.7801417344	ppef
0.7800807403	mapkap
0.7800574515	u0126
0.7800515777	ests
0.7800462175	langerhans
0.7800031951	tbcd
0.7800031951	picd
0.7800031951	gpra
0.7800031951	sip
0.7799050718	klks
0.7798718010	walker
0.7796958963	e2f4
0.7796808470	arl
0.7795945532	mkk4
0.7795689013	clcn7
0.7795689013	sgo1
0.7795689013	ep3
0.7795689013	ep2
0.7795388879	ampars
0.7794806284	ft
0.7794299172	rnas
0.7794258282	ripoptosome
0.7793760650	t674i
0.7793067602	scn5a
0.7793067602	nd10
0.7793067602	vγ9vδ2
0.7793067602	kv2.1
0.7793067602	upf3a
0.7793067602	robo3
0.7793067602	smyd3
0.7793067602	kir2ds4
0.7793067602	spo7p
0.7793067602	pcbp2
0.7793067602	apak
0.7793067602	sec24p
0.7793067602	entpd5
0.7793067602	gsto1
0.7793067602	jmjd2c
0.7793067602	c3bi
0.7793067602	ptdlns
0.7793067602	twist1
0.7793067602	gen1
0.7793067602	pontin52
0.7793067602	suz12
0.7793067602	mrp14
0.7793067602	echs1
0.7793067602	rgp1
0.7793067602	gprc6a
0.7793067602	ephexin4
0.7793067602	chchd6
0.7793067602	dcnl1
0.7793067602	spartan
0.7793067602	foxo1a
0.7792902243	mtp
0.7792873997	rhcg
0.7792568089	fcr
0.7792445947	dock9
0.7792445947	cep290
0.7792445947	kchip
0.7792445947	apoa5
0.7792445947	slit2
0.7792445947	triap1
0.7792445947	iκbα
0.7792445947	ptdinsp
0.7792445947	tyr15
0.7792445947	k6
0.7792445947	mafk
0.7792445947	neu2
0.7792445947	gpx7
0.7792445947	abl1
0.7792445947	t172
0.7792445947	mkn45
0.7792445947	trpc3
0.7791709291	lg
0.7790414735	hsp70
0.7790313751	hes1
0.7789794968	mtmr7
0.7789794968	adi1
0.7789794968	ac8
0.7788838698	map2k1
0.7788029237	dhr2
0.7786876139	rnap
0.7786435810	ihc
0.7785803926	prx1
0.7785803926	fsp27
0.7785803926	glut14
0.7785803926	lman1
0.7785803926	plexind1
0.7784907848	turkish
0.7784783640	retsat
0.7784783640	lhppase
0.7784783640	hk2
0.7784567510	ran
0.7784393538	dhr
0.7783880478	er46
0.7783690786	jmjc
0.7783554699	cbl
0.7783382843	p1
0.7783134106	d2
0.7782138438	gas
0.7781786042	dnmts
0.7781737782	chtop
0.7781737782	m2a
0.7781737782	yap2
0.7781737782	mtu1
0.7781737782	cyp2a13
0.7781737782	cyslt1
0.7781737782	hsrad51
0.7781410493	cd48
0.7781410493	s5a
0.7781410493	slc17a5
0.7781410493	tm7sf2
0.7781410493	hey2
0.7781410493	mc3t3
0.7781410493	trp53
0.7781410493	scc4
0.7781410493	nr2a
0.7781410493	piasxalpha
0.7781410493	phe81
0.7781410493	b3galt6
0.7781410493	t798m
0.7781410493	robo2
0.7780760199	scatchard
0.7780387315	rhoc
0.7779366464	hat
0.7778126217	k4
0.7777952481	pfeiffer
0.7777802419	igsf
0.7777734560	nef
0.7777154408	xpln
0.7777154408	lzt
0.7777154408	whistle
0.7777154408	tpip
0.7776884415	asgp
0.7776611674	crt
0.7775961498	cd80
0.7775339092	arf6
0.7774614235	rasgap
0.7774473107	sprouty2
0.7772754902	rvts
0.7772754902	des1
0.7772754902	serp1
0.7772754902	cbd1
0.7772754902	amotl1
0.7772754902	h4k20me1
0.7772472100	cd59u
0.7772472100	aqpap
0.7772472100	mspβ
0.7772472100	c1p
0.7772472100	gas8
0.7772472100	h2bub1
0.7772122700	mboat
0.7772102698	kazal
0.7771119584	mcf
0.7771008090	skbr3
0.7770776262	cd200r
0.7770776262	vglut2
0.7770776262	deltaph
0.7770776262	myo19
0.7770776262	hspb1
0.7770776262	hifα
0.7770776262	slc6
0.7770776262	galnt12
0.7770776262	ptpzeta
0.7770776262	vps37c
0.7770776262	mef2a
0.7770776262	n2o3
0.7770776262	hd5
0.7770776262	gadd45alpha
0.7770776262	amotl2
0.7770776262	bimel
0.7770776262	pde1
0.7770776262	shc1
0.7770776262	rorα
0.7770776262	ctl2
0.7770655591	ago
0.7770286732	ncb5or
0.7770286732	rai
0.7770286732	epcam
0.7769926307	china
0.7769912600	rac2
0.7769342860	ahcy
0.7769342860	pahx
0.7769342860	schad
0.7769342860	ibgc
0.7769342860	nebd
0.7769298074	sh2b1
0.7769298074	angptl8
0.7769298074	creb3l2
0.7769219246	cas9
0.7768981723	aacs
0.7768883684	nsclcs
0.7767802419	mprs
0.7766435810	eae
0.7766435810	nbd
0.7766328398	golgi
0.7766222162	es
0.7765816612	fib
0.7764410854	tnt
0.7763764840	gaps
0.7763626073	lefty
0.7762913071	ifs
0.7762675281	socs5
0.7761540571	ccch
0.7761540571	dfg
0.7761540571	llc
0.7761280213	fda
0.7760376513	viia
0.7759564356	neu1
0.7759068422	tim4
0.7759068422	trprs
0.7759068422	usp49
0.7759068422	impa2
0.7759068422	oa1
0.7759068422	socs6
0.7759068422	ak1
0.7759068422	plexa1
0.7759068422	tesk1
0.7759068422	xctbp
0.7759068422	obrl
0.7759068422	dl4
0.7759068422	tyr1235
0.7758187923	g1
0.7758154600	thp
0.7757125915	ri
0.7755397218	a2
0.7755233846	psts
0.7754677723	h4
0.7753592526	dif
0.7752515440	pca
0.7752127290	dbl
0.7751558025	italy
0.7751013436	pppsp
0.7749342222	m98k
0.7749342222	cx26
0.7749342222	tem4
0.7749342222	kif2b
0.7749342222	lg4
0.7749342222	abca10
0.7749342222	aldh1b1
0.7749342222	prxiii
0.7749342222	agpat6
0.7749342222	six1
0.7749342222	usp45
0.7749342222	hmgn1
0.7749342222	fut10
0.7749342222	gα
0.7749342222	trpc4
0.7749300614	korean
0.7748966671	py
0.7747458932	aspp1
0.7746913697	europe
0.7746298162	kr
0.7746070561	brc
0.7745625524	cri
0.7744946277	ebs
0.7744671351	ca2
0.7744512372	lamp
0.7742048372	p2y1
0.7741558494	xenopus
0.7736908724	kdel
0.7736842253	gu
0.7736798775	trafs
0.7736573286	american
0.7735627456	eris
0.7735581795	vwf
0.7735279828	alt
0.7733222420	h37rv
0.7731766520	mc
0.7730946147	kiaa0725p
0.7730946147	ehd1
0.7730946147	grk4
0.7730946147	arg531
0.7730946147	atf6alpha
0.7730946147	msh4
0.7730946147	tbc1d20
0.7730946147	e2fbp1
0.7730946147	pellino3
0.7730946147	mcm5
0.7730946147	tlr10
0.7730946147	plcepsilon
0.7730946147	mop3
0.7730946147	sac3
0.7730946147	msd2
0.7730550691	rspo
0.7730550691	plczeta
0.7730550691	cav1
0.7730550691	lsecs
0.7730550691	xaf1
0.7730550691	fz6
0.7730550691	angii
0.7730550691	rve2
0.7730475197	gdc
0.7730258944	dn
0.7729732656	fcgamma
0.7729587760	ns1
0.7729446787	xviii
0.7728808778	greatwall
0.7728711058	neph
0.7727873399	cry2
0.7727506103	il6
0.7726294814	ser237
0.7726294814	dnmt3a2
0.7726294814	pitx2
0.7726294814	dmrt1
0.7726294814	cited1
0.7726294814	snm1b
0.7726294814	cdk13
0.7726294814	mln51
0.7726294814	mxa
0.7726294814	sec22p
0.7726294814	mgat1
0.7726294814	cdg1
0.7726294814	pycr2
0.7726294814	sn1
0.7726294814	macs1
0.7726294814	wisp39
0.7726294814	taf1
0.7726294814	u274
0.7726294814	vip1
0.7726294814	k8
0.7726294814	ac45
0.7726294814	gat1
0.7726294814	sirt6
0.7726294814	vr1
0.7726294814	por1
0.7726294814	trmd
0.7726294814	mod5
0.7726294814	isa2
0.7726294814	isa1
0.7726294814	abh2
0.7726294814	nckx3
0.7726294814	memphis
0.7726294814	abca9
0.7726294814	edg7
0.7726294814	nipa1
0.7726294814	flt3itd
0.7726294814	cbx3
0.7726294814	atf6beta
0.7726294814	neph2
0.7726294814	ceacam6
0.7726294814	gt3
0.7725092127	tsp
0.7724410910	fab
0.7721742767	amps
0.7721742767	v600
0.7721248354	kif7
0.7721093170	tet
0.7720991929	hgcl2
0.7720991929	cernunnos
0.7720991929	ikks
0.7720991929	sqstm1
0.7720991929	srm160
0.7720953419	matk
0.7720953419	srcl
0.7720953419	apj
0.7720717389	ddhd2
0.7720717389	vdac1
0.7720717389	cyp4f
0.7720717389	arg180
0.7720717389	robo1
0.7720717389	ugt2b7
0.7720717389	ser326
0.7720717389	rab5a
0.7720717389	slc26a3
0.7720717389	slc45a2
0.7720717389	ser32
0.7720717389	pc5
